"date","tau","K","call_option_price","S","r","put_option_price"
"2014-02-24",39,1865,18.8,1847.61,0.0018,37.05
"2014-02-24",39,1870,16.5,1847.61,0.0018,39.35
"2014-02-24",39,1875,14.4,1847.61,0.0018,42.25
"2014-02-24",39,1880,12.45,1847.61,0.0018,45.45
"2014-02-24",39,1885,10.75,1847.61,0.0018,48.75
"2014-02-24",39,1890,9.2,1847.61,0.0018,52.2
"2014-02-24",39,1895,7.85,1847.61,0.0018,55.85
"2014-02-24",39,1900,6.7,1847.61,0.0018,59.7
"2014-02-24",39,1905,5.65,1847.61,0.0018,63.85
"2014-02-24",39,1910,4.8,1847.61,0.0018,68.05
"2014-02-24",39,1915,4,1847.61,0.0018,71.8
"2014-02-24",39,1920,3.4,1847.61,0.0018,76.15
"2014-02-24",39,1925,2.925,1847.61,0.0018,80.75
"2014-02-25",17,1755,90.3,1845.12,0.0014,2.825
"2014-02-25",17,1760,85.5,1845.12,0.0014,3.1
"2014-02-25",17,1765,80.85,1845.12,0.0014,3.3
"2014-02-25",17,1770,76.05,1845.12,0.0014,3.65
"2014-02-25",17,1775,71.35,1845.12,0.0014,4
"2014-02-25",17,1780,66.9,1845.12,0.0014,4.4
"2014-02-25",17,1785,62.05,1845.12,0.0014,4.8
"2014-02-25",17,1790,57.55,1845.12,0.0014,5.35
"2014-02-25",17,1795,53.15,1845.12,0.0014,5.9
"2014-02-25",17,1800,48.8,1845.12,0.0014,6.55
"2014-02-25",17,1805,44.6,1845.12,0.0014,7.35
"2014-02-25",17,1810,40.45,1845.12,0.0014,8.2
"2014-02-25",17,1815,36.45,1845.12,0.0014,9.2
"2014-02-25",17,1820,32.5,1845.12,0.0014,10.3
"2014-02-25",17,1825,28.85,1845.12,0.0014,11.65
"2014-02-25",17,1830,25.35,1845.12,0.0014,13.1
"2014-02-25",17,1835,22.1,1845.12,0.0014,14.85
"2014-02-25",17,1840,19,1845.12,0.0014,16.75
"2014-02-25",17,1845,16.1,1845.12,0.0014,18.85
"2014-02-25",17,1850,13.5,1845.12,0.0014,21.3
"2014-02-25",17,1855,11.2,1845.12,0.0014,24.05
"2014-02-25",17,1860,9.15,1845.12,0.0014,27.15
"2014-02-25",17,1865,7.35,1845.12,0.0014,30.3
"2014-02-25",17,1870,5.8,1845.12,0.0014,33.75
"2014-02-25",17,1875,4.5,1845.12,0.0014,37.45
"2014-02-25",17,1880,3.5,1845.12,0.0014,41.25
"2014-02-25",17,1885,2.725,1845.12,0.0014,45.4
"2014-02-25",17,1890,2.125,1845.12,0.0014,50.35
"2014-02-25",17,1895,1.625,1845.12,0.0014,54.45
"2014-02-25",31,1750,98.15,1845.12,0.0016,6.2
"2014-02-25",31,1755,93.5,1845.12,0.0016,6.7
"2014-02-25",31,1760,89,1845.12,0.0016,7.2
"2014-02-25",31,1765,84.5,1845.12,0.0016,7.7
"2014-02-25",31,1770,80.1,1845.12,0.0016,8.3
"2014-02-25",31,1775,75.7,1845.12,0.0016,8.95
"2014-02-25",31,1780,71.4,1845.12,0.0016,9.65
"2014-02-25",31,1785,67.2,1845.12,0.0016,10.4
"2014-02-25",31,1790,63,1845.12,0.0016,11.15
"2014-02-25",31,1795,58.9,1845.12,0.0016,12.1
"2014-02-25",31,1800,54.7,1845.12,0.0016,13.05
"2014-02-25",31,1805,50.95,1845.12,0.0016,14.15
"2014-02-25",31,1810,47,1845.12,0.0016,15.3
"2014-02-25",31,1815,43.35,1845.12,0.0016,16.5
"2014-02-25",31,1820,39.85,1845.12,0.0016,17.9
"2014-02-25",31,1825,36.25,1845.12,0.0016,19.4
"2014-02-25",31,1830,32.9,1845.12,0.0016,21.05
"2014-02-25",31,1835,29.6,1845.12,0.0016,22.8
"2014-02-25",31,1840,26.5,1845.12,0.0016,24.7
"2014-02-25",31,1845,23.55,1845.12,0.0016,26.8
"2014-02-25",31,1850,20.95,1845.12,0.0016,29.1
"2014-02-25",31,1855,18.3,1845.12,0.0016,31.6
"2014-02-25",31,1860,15.95,1845.12,0.0016,34.25
"2014-02-25",31,1865,13.75,1845.12,0.0016,37.3
"2014-02-25",31,1870,11.85,1845.12,0.0016,40.3
"2014-02-25",31,1875,10.1,1845.12,0.0016,43.55
"2014-02-25",31,1880,8.5,1845.12,0.0016,46.9
"2014-02-25",31,1885,7.2,1845.12,0.0016,50.5
"2014-02-25",31,1890,6,1845.12,0.0016,54.35
"2014-02-25",31,1895,5,1845.12,0.0016,58.05
"2014-02-25",31,1900,4.2,1845.12,0.0016,62.15
"2014-02-25",31,1905,3.45,1845.12,0.0016,66.45
"2014-02-25",31,1910,2.875,1845.12,0.0016,71.3
"2014-02-25",31,1915,2.375,1845.12,0.0016,75.7
"2014-02-25",31,1920,1.975,1845.12,0.0016,80.55
"2014-02-25",31,1925,1.65,1845.12,0.0016,85.05
"2014-02-26",16,1750,95.7,1845.16,0.0014,2.225
"2014-02-26",16,1755,90.85,1845.16,0.0014,2.425
"2014-02-26",16,1760,86.05,1845.16,0.0014,2.65
"2014-02-26",16,1765,81.3,1845.16,0.0014,2.875
"2014-02-26",16,1770,76.75,1845.16,0.0014,3.2
"2014-02-26",16,1775,72.05,1845.16,0.0014,3.5
"2014-02-26",16,1780,67.4,1845.16,0.0014,3.9
"2014-02-26",16,1785,62.85,1845.16,0.0014,4.3
"2014-02-26",16,1790,58.35,1845.16,0.0014,4.7
"2014-02-26",16,1795,53.85,1845.16,0.0014,5.3
"2014-02-26",16,1800,49.5,1845.16,0.0014,5.9
"2014-02-26",16,1805,45.2,1845.16,0.0014,6.6
"2014-02-26",16,1810,41.05,1845.16,0.0014,7.45
"2014-02-26",16,1815,36.85,1845.16,0.0014,8.35
"2014-02-26",16,1820,32.9,1845.16,0.0014,9.45
"2014-02-26",16,1825,29.15,1845.16,0.0014,10.65
"2014-02-26",16,1830,25.6,1845.16,0.0014,12.1
"2014-02-26",16,1835,22.35,1845.16,0.0014,13.7
"2014-02-26",16,1840,19.2,1845.16,0.0014,15.5
"2014-02-26",16,1845,16.25,1845.16,0.0014,17.6
"2014-02-26",16,1850,13.5,1845.16,0.0014,19.9
"2014-02-26",16,1855,11.1,1845.16,0.0014,22.65
"2014-02-26",16,1860,9,1845.16,0.0014,25.5
"2014-02-26",16,1865,7.2,1845.16,0.0014,28.75
"2014-02-26",16,1870,5.65,1845.16,0.0014,32
"2014-02-26",16,1875,4.4,1845.16,0.0014,35.85
"2014-02-26",16,1880,3.4,1845.16,0.0014,39.75
"2014-02-26",16,1885,2.55,1845.16,0.0014,43.9
"2014-02-26",16,1890,1.95,1845.16,0.0014,48.25
"2014-02-26",33,1750,99.3,1845.16,0.0017,6.35
"2014-02-26",33,1755,94.7,1845.16,0.0017,6.85
"2014-02-26",33,1760,90.4,1845.16,0.0017,7.3
"2014-02-26",33,1765,85.75,1845.16,0.0017,7.9
"2014-02-26",33,1770,81.35,1845.16,0.0017,8.35
"2014-02-26",33,1775,77,1845.16,0.0017,8.95
"2014-02-26",33,1780,72.6,1845.16,0.0017,9.75
"2014-02-26",33,1785,68.35,1845.16,0.0017,10.5
"2014-02-26",33,1790,64.15,1845.16,0.0017,11.4
"2014-02-26",33,1795,60.05,1845.16,0.0017,12.3
"2014-02-26",33,1800,56,1845.16,0.0017,13.45
"2014-02-26",33,1805,52.1,1845.16,0.0017,14.3
"2014-02-26",33,1810,48.2,1845.16,0.0017,15.5
"2014-02-26",33,1815,44.45,1845.16,0.0017,16.75
"2014-02-26",33,1820,40.8,1845.16,0.0017,18.05
"2014-02-26",33,1825,37.3,1845.16,0.0017,19.55
"2014-02-26",33,1830,33.85,1845.16,0.0017,21.2
"2014-02-26",33,1835,30.6,1845.16,0.0017,22.95
"2014-02-26",33,1840,27.5,1845.16,0.0017,24.8
"2014-02-26",33,1845,24.55,1845.16,0.0017,26.9
"2014-02-26",33,1850,21.7,1845.16,0.0017,29.1
"2014-02-26",33,1855,19.15,1845.16,0.0017,31.35
"2014-02-26",33,1860,16.7,1845.16,0.0017,34
"2014-02-26",33,1865,14.5,1845.16,0.0017,36.75
"2014-02-26",33,1870,12.55,1845.16,0.0017,39.7
"2014-02-26",33,1875,10.7,1845.16,0.0017,42.95
"2014-02-26",33,1880,9.15,1845.16,0.0017,46
"2014-02-26",33,1885,7.8,1845.16,0.0017,49.55
"2014-02-26",33,1890,6.45,1845.16,0.0017,53.3
"2014-02-26",33,1895,5.4,1845.16,0.0017,57.45
"2014-02-26",33,1900,4.5,1845.16,0.0017,61.45
"2014-02-26",33,1905,3.8,1845.16,0.0017,65.8
"2014-02-26",33,1910,3.1,1845.16,0.0017,70.05
"2014-02-26",33,1915,2.6,1845.16,0.0017,74.5
"2014-02-26",33,1920,2.175,1845.16,0.0017,79.2
"2014-02-26",33,1925,1.825,1845.16,0.0017,83.7
"2014-02-27",15,1780,74.5,1854.29,0.0013,2.925
"2014-02-27",15,1785,69.8,1854.29,0.0013,3.2
"2014-02-27",15,1790,65.1,1854.29,0.0013,3.55
"2014-02-27",15,1795,60.45,1854.29,0.0013,3.95
"2014-02-27",15,1800,56,1854.29,0.0013,4.4
"2014-02-27",15,1805,51.45,1854.29,0.0013,4.9
"2014-02-27",15,1810,47,1854.29,0.0013,5.5
"2014-02-27",15,1815,42.7,1854.29,0.0013,6.2
"2014-02-27",15,1820,38.5,1854.29,0.0013,7.05
"2014-02-27",15,1825,34.5,1854.29,0.0013,7.95
"2014-02-27",15,1830,30.5,1854.29,0.0013,9.05
"2014-02-27",15,1835,27,1854.29,0.0013,10.25
"2014-02-27",15,1840,23.45,1854.29,0.0013,11.75
"2014-02-27",15,1845,20.05,1854.29,0.0013,13.4
"2014-02-27",15,1850,16.95,1854.29,0.0013,15.3
"2014-02-27",15,1855,14.1,1854.29,0.0013,17.45
"2014-02-27",15,1860,11.55,1854.29,0.0013,19.9
"2014-02-27",15,1865,9.3,1854.29,0.0013,22.8
"2014-02-27",15,1870,7.35,1854.29,0.0013,25.8
"2014-02-27",15,1875,5.7,1854.29,0.0013,29.15
"2014-02-27",15,1880,4.35,1854.29,0.0013,32.75
"2014-02-27",15,1885,3.3,1854.29,0.0013,36.65
"2014-02-27",15,1890,2.475,1854.29,0.0013,40.7
"2014-02-27",15,1895,1.825,1854.29,0.0013,45.2
"2014-02-27",32,1760,97.05,1854.29,0.0017,5.95
"2014-02-27",32,1765,92.35,1854.29,0.0017,6.5
"2014-02-27",32,1770,87.95,1854.29,0.0017,7
"2014-02-27",32,1775,83.5,1854.29,0.0017,7.7
"2014-02-27",32,1780,79.05,1854.29,0.0017,8.05
"2014-02-27",32,1785,74.65,1854.29,0.0017,8.6
"2014-02-27",32,1790,70.35,1854.29,0.0017,9.25
"2014-02-27",32,1795,66.1,1854.29,0.0017,10
"2014-02-27",32,1800,61.7,1854.29,0.0017,10.95
"2014-02-27",32,1805,57.4,1854.29,0.0017,11.85
"2014-02-27",32,1810,53.4,1854.29,0.0017,12.8
"2014-02-27",32,1815,49.55,1854.29,0.0017,13.75
"2014-02-27",32,1820,45.8,1854.29,0.0017,15.05
"2014-02-27",32,1825,42.25,1854.29,0.0017,16.35
"2014-02-27",32,1830,38.65,1854.29,0.0017,17.65
"2014-02-27",32,1835,35.1,1854.29,0.0017,18.95
"2014-02-27",32,1840,31.45,1854.29,0.0017,20.85
"2014-02-27",32,1845,28.5,1854.29,0.0017,22.6
"2014-02-27",32,1850,25.2,1854.29,0.0017,24.6
"2014-02-27",32,1855,22.35,1854.29,0.0017,26.6
"2014-02-27",32,1860,19.5,1854.29,0.0017,28.75
"2014-02-27",32,1865,17.05,1854.29,0.0017,31.5
"2014-02-27",32,1870,14.8,1854.29,0.0017,33.8
"2014-02-27",32,1875,12.7,1854.29,0.0017,36.9
"2014-02-27",32,1880,10.8,1854.29,0.0017,39.8
"2014-02-27",32,1885,9.1,1854.29,0.0017,43.1
"2014-02-27",32,1890,7.65,1854.29,0.0017,46.8
"2014-02-27",32,1895,6.45,1854.29,0.0017,50.35
"2014-02-27",32,1900,5.3,1854.29,0.0017,54.2
"2014-02-27",32,1905,4.4,1854.29,0.0017,58.3
"2014-02-27",32,1910,3.6,1854.29,0.0017,62.5
"2014-02-27",32,1915,3,1854.29,0.0017,66.85
"2014-02-27",32,1920,2.45,1854.29,0.0017,71.35
"2014-02-27",32,1925,2.025,1854.29,0.0017,75.9
"2014-02-27",32,1930,1.65,1854.29,0.0017,80.55
"2014-02-28",14,1760,99.55,1859.45,0.0013,1.775
"2014-02-28",14,1765,94.7,1859.45,0.0013,1.95
"2014-02-28",14,1770,89.85,1859.45,0.0013,2.125
"2014-02-28",14,1775,85,1859.45,0.0013,2.275
"2014-02-28",14,1780,80.2,1859.45,0.0013,2.475
"2014-02-28",14,1785,75.4,1859.45,0.0013,2.75
"2014-02-28",14,1790,70.7,1859.45,0.0013,3.05
"2014-02-28",14,1795,66.15,1859.45,0.0013,3.35
"2014-02-28",14,1800,61.5,1859.45,0.0013,3.75
"2014-02-28",14,1805,56.95,1859.45,0.0013,4.25
"2014-02-28",14,1810,52.45,1859.45,0.0013,4.75
"2014-02-28",14,1815,48.05,1859.45,0.0013,5.35
"2014-02-28",14,1820,43.7,1859.45,0.0013,6.05
"2014-02-28",14,1825,39.55,1859.45,0.0013,6.85
"2014-02-28",14,1830,35.55,1859.45,0.0013,7.8
"2014-02-28",14,1835,31.65,1859.45,0.0013,8.9
"2014-02-28",14,1840,27.9,1859.45,0.0013,10.15
"2014-02-28",14,1845,24.3,1859.45,0.0013,11.6
"2014-02-28",14,1850,20.9,1859.45,0.0013,13.15
"2014-02-28",14,1855,17.8,1859.45,0.0013,15.05
"2014-02-28",14,1860,14.7,1859.45,0.0013,17.05
"2014-02-28",14,1865,12,1859.45,0.0013,19.4
"2014-02-28",14,1870,9.7,1859.45,0.0013,22.05
"2014-02-28",14,1875,7.6,1859.45,0.0013,25
"2014-02-28",14,1880,5.9,1859.45,0.0013,28.3
"2014-02-28",14,1885,4.5,1859.45,0.0013,31.6
"2014-02-28",14,1890,3.35,1859.45,0.0013,35.45
"2014-02-28",14,1895,2.45,1859.45,0.0013,39.9
"2014-02-28",14,1900,1.8,1859.45,0.0013,44.3
"2014-02-28",31,1765,97.65,1859.45,0.0017,5.85
"2014-02-28",31,1770,93.1,1859.45,0.0017,6.25
"2014-02-28",31,1775,88.5,1859.45,0.0017,6.75
"2014-02-28",31,1780,84.05,1859.45,0.0017,7.2
"2014-02-28",31,1785,79.55,1859.45,0.0017,7.8
"2014-02-28",31,1790,75.2,1859.45,0.0017,8.4
"2014-02-28",31,1795,70.9,1859.45,0.0017,9
"2014-02-28",31,1800,66.6,1859.45,0.0017,9.75
"2014-02-28",31,1805,62.4,1859.45,0.0017,10.6
"2014-02-28",31,1810,58.3,1859.45,0.0017,11.4
"2014-02-28",31,1815,54.25,1859.45,0.0017,12.4
"2014-02-28",31,1820,50.25,1859.45,0.0017,13.4
"2014-02-28",31,1825,46.4,1859.45,0.0017,14.55
"2014-02-28",31,1830,42.65,1859.45,0.0017,15.75
"2014-02-28",31,1835,38.95,1859.45,0.0017,17
"2014-02-28",31,1840,35.4,1859.45,0.0017,18.6
"2014-02-28",31,1845,32,1859.45,0.0017,20.05
"2014-02-28",31,1850,28.85,1859.45,0.0017,21.8
"2014-02-28",31,1855,25.7,1859.45,0.0017,23.6
"2014-02-28",31,1860,22.7,1859.45,0.0017,25.65
"2014-02-28",31,1865,19.9,1859.45,0.0017,27.95
"2014-02-28",31,1870,17.4,1859.45,0.0017,30.3
"2014-02-28",31,1875,15,1859.45,0.0017,32.95
"2014-02-28",31,1880,12.8,1859.45,0.0017,35.75
"2014-02-28",31,1885,10.8,1859.45,0.0017,39
"2014-02-28",31,1890,9.15,1859.45,0.0017,42.15
"2014-02-28",31,1895,7.6,1859.45,0.0017,45.8
"2014-02-28",31,1900,6.35,1859.45,0.0017,49.7
"2014-02-28",31,1905,5.2,1859.45,0.0017,53.35
"2014-02-28",31,1910,4.3,1859.45,0.0017,57.4
"2014-02-28",31,1915,3.5,1859.45,0.0017,61.65
"2014-02-28",31,1920,2.825,1859.45,0.0017,65.95
"2014-02-28",31,1925,2.35,1859.45,0.0017,70.45
"2014-02-28",31,1930,1.925,1859.45,0.0017,75.05
"2014-02-28",31,1935,1.575,1859.45,0.0017,79.65
